date,region,urgences,sos
2020-03-23,Centre-Val de Loire,878.3433947916666,975.7752495433333
2020-03-30,Centre-Val de Loire,226.73430120333333,171.56932615000002
2020-04-06,Centre-Val de Loire,109.9106039,0.0
2020-04-13,Centre-Val de Loire,138.64557494983333,122.65298740666667
2020-04-20,Centre-Val de Loire,188.911788233,127.69004433000002
2020-04-27,Centre-Val de Loire,75.3453371805,117.57789535666666
2020-05-04,Centre-Val de Loire,36.204543642333334,370.8652877833333
2020-05-11,Centre-Val de Loire,28.36455805,97.04027171333333
2020-05-18,Centre-Val de Loire,104.16666666666667,0.0
2020-05-25,Centre-Val de Loire,34.007944436,36.95491500333333
2020-06-01,Centre-Val de Loire,0.0,138.40652930666667
2020-06-08,Centre-Val de Loire,23.039932414333332,35.050823693333335
2020-06-15,Centre-Val de Loire,7.673419275666666,34.54231433666667
2020-06-22,Centre-Val de Loire,6.071645415833333,0.0
2020-06-29,Centre-Val de Loire,7.3003358154999995,29.603315571333336
2020-07-06,Centre-Val de Loire,18.183967108,286.6575164066667
2020-07-13,Centre-Val de Loire,0.0,59.89817310666667
2020-07-20,Centre-Val de Loire,41.43009757983334,0.0
2020-07-27,Centre-Val de Loire,28.704433790666666,29.163021289
2020-08-03,Centre-Val de Loire,30.576004892833335,27.233115468333335
2020-08-10,Centre-Val de Loire,19.976057138166667,0.0
2020-08-17,Centre-Val de Loire,33.9783686325,25.799793601666668
2020-08-24,Centre-Val de Loire,20.443668821333333,76.86395080666667
2020-08-31,Centre-Val de Loire,77.9209393785,0.0
2020-09-07,Centre-Val de Loire,136.718983646,292.83468915
2020-09-14,Centre-Val de Loire,144.62953556883335,173.11877249366668
2020-09-21,Centre-Val de Loire,56.41218503166667,137.17421124666666
2020-09-28,Centre-Val de Loire,70.70470195166666,43.122035360000005
2020-10-05,Centre-Val de Loire,67.36866616066666,296.48454045
2020-10-12,Centre-Val de Loire,101.2776025825,253.88270335266665
2020-10-19,Centre-Val de Loire,200.72031103833334,267.02269693
2020-10-26,Centre-Val de Loire,146.79527206333333,320.27876227333337
2020-11-02,Centre-Val de Loire,171.34719890250003,199.35633828000002
2020-11-09,Centre-Val de Loire,143.95480459783332,58.132343846666664
2020-11-16,Centre-Val de Loire,47.712993437499996,148.40675463333332
2020-11-23,Centre-Val de Loire,49.145270910833325,228.11519817666667
2020-11-30,Centre-Val de Loire,8.635578583833334,0.0
2020-12-07,Centre-Val de Loire,67.0599932505,164.90143983333334
2020-12-14,Centre-Val de Loire,91.35543201383332,180.76644974666667
2020-12-21,Centre-Val de Loire,98.01896285266666,175.82689352666668
2020-12-28,Centre-Val de Loire,109.4464490135,38.85003885
2021-01-04,Centre-Val de Loire,85.06139347816666,100.63998660566666
2021-01-11,Centre-Val de Loire,70.38362278966666,146.72490400666666
2021-01-18,Centre-Val de Loire,100.55390147116667,35.23608174666666
2021-01-25,Centre-Val de Loire,85.48165445000001,241.50077638666667
2021-02-01,Centre-Val de Loire,204.93052960916668,100.70493454333332
2021-02-08,Centre-Val de Loire,214.45187271483334,697.3531265033333
2021-02-15,Centre-Val de Loire,139.97192198333332,126.02394455
2021-02-22,Centre-Val de Loire,131.44478985333333,275.232372586
2021-03-01,Centre-Val de Loire,134.34212434233334,228.08732486
2021-03-08,Centre-Val de Loire,76.78012622566666,288.78768472
2021-03-15,Centre-Val de Loire,96.54148303016666,32.393909945
2021-03-22,Centre-Val de Loire,111.78845813866667,115.06450193666667
2021-03-29,Centre-Val de Loire,64.05705241433334,233.04009474
2021-04-05,Centre-Val de Loire,133.87365652000003,33.03600925
2021-04-12,Centre-Val de Loire,129.11680252783333,142.37073114733332
2021-04-19,Centre-Val de Loire,66.23182087516666,138.19621075333333
2021-04-26,Centre-Val de Loire,40.25893315183334,70.39774727333334
2021-05-03,Centre-Val de Loire,0.0,149.76009756
2021-05-10,Centre-Val de Loire,32.1889841715,194.91366366333332
2021-05-17,Centre-Val de Loire,52.71459378483333,0.0
2021-05-24,Centre-Val de Loire,140.41812713333334,0.0
2021-05-31,Centre-Val de Loire,3.842016290166667,57.90406833133333
2021-06-07,Centre-Val de Loire,0.0,63.311174423333334
2021-06-14,Centre-Val de Loire,67.12851562983333,150.11310403666667
2021-06-21,Centre-Val de Loire,36.86507613766667,0.0
2021-06-28,Centre-Val de Loire,60.951358897333336,34.153005463333336
2021-07-05,Centre-Val de Loire,40.59279610866667,68.51661528
2021-07-12,Centre-Val de Loire,116.3146333665,35.38570417666667
2021-07-19,Centre-Val de Loire,79.52571625266667,0.0
2021-07-26,Centre-Val de Loire,40.722027237166664,36.54970760333333
2021-08-02,Centre-Val de Loire,4.752399962,0.0
2021-08-09,Centre-Val de Loire,42.96535724766667,0.0
2021-08-16,Centre-Val de Loire,79.01343724583334,70.17543859666667
2021-08-23,Centre-Val de Loire,37.723417731666665,68.79944960333333
2021-08-30,Centre-Val de Loire,79.90473054066666,32.743942370666666
2021-09-06,Centre-Val de Loire,26.296996668000002,145.1721282
2021-09-13,Centre-Val de Loire,69.69058349000001,0.0
2021-09-20,Centre-Val de Loire,91.151755929,273.3469540153333
2021-09-27,Centre-Val de Loire,179.05100468833334,339.26241146
2021-10-04,Centre-Val de Loire,131.8598818545,162.84120620333331
2021-10-11,Centre-Val de Loire,79.97940892766667,30.358227079666666
2021-10-18,Centre-Val de Loire,162.81598440833332,187.52046021033334
2021-10-25,Centre-Val de Loire,182.21463349133333,354.73949154666667
2021-11-01,Centre-Val de Loire,169.14652906683335,347.0857922136667
2021-11-08,Centre-Val de Loire,92.67440833416667,397.55445664000007
2021-11-15,Centre-Val de Loire,119.42848512,597.1154553033333
2021-11-22,Centre-Val de Loire,236.97375457783335,699.0579763599999
2021-11-29,Centre-Val de Loire,188.0859742071667,689.8695142400001
2021-12-06,Centre-Val de Loire,309.12195541833336,687.6664577966667
2021-12-13,Centre-Val de Loire,313.77220928566663,913.9899154466666
2021-12-20,Centre-Val de Loire,356.690250505,1095.5649698133334
2021-12-27,Centre-Val de Loire,478.5715403533333,1576.64001963
2022-01-03,Centre-Val de Loire,446.8245491999999,1412.62962734
2022-01-10,Centre-Val de Loire,345.6605968965,1155.8506831633333
2022-01-17,Centre-Val de Loire,209.60162464533332,1684.1693621900001
2022-01-24,Centre-Val de Loire,223.5938868195,1600.1873843666665
2022-01-31,Centre-Val de Loire,249.99405161833332,1367.8384616233332
2022-02-07,Centre-Val de Loire,274.69199870166665,1466.5540069666667
2022-02-14,Centre-Val de Loire,336.47734038100003,2560.3677752666667
2022-02-21,Centre-Val de Loire,471.1035006536667,3019.7123333766667
2022-02-28,Centre-Val de Loire,734.4224153761667,3798.522634133333
2022-03-07,Centre-Val de Loire,884.5359747566666,7092.909741266667
2022-03-14,Centre-Val de Loire,1237.0040035333334,8541.405895933332
2022-03-21,Centre-Val de Loire,1643.0360371283332,12460.866028333332
2022-03-28,Centre-Val de Loire,1768.566327845,13096.292530666666
2022-04-04,Centre-Val de Loire,1995.2062337649998,13462.632714
2022-04-11,Centre-Val de Loire,1170.6728095316666,9688.640091199999
2022-04-18,Centre-Val de Loire,641.337198955,7464.5868731499995
2022-04-25,Centre-Val de Loire,255.14959655166663,3625.5599081
2022-05-02,Centre-Val de Loire,165.043232961,3143.383363585
2022-05-09,Centre-Val de Loire,100.86459843416667,3050.91733663
2022-05-16,Centre-Val de Loire,90.40444271283333,2049.144600625
2022-05-23,Centre-Val de Loire,63.89033617333333,1733.78076065
2022-05-30,Centre-Val de Loire,82.56487260966666,1836.72281868
2022-06-06,Centre-Val de Loire,73.83156046750001,1800.76878977
2022-06-13,Centre-Val de Loire,66.54143094383333,1452.5364188400001
2022-06-20,Centre-Val de Loire,77.74256044633334,1429.409947475
2022-06-27,Centre-Val de Loire,102.45173403533333,987.919737945
2022-07-04,Centre-Val de Loire,147.363835725,3791.130186
2022-07-11,Centre-Val de Loire,94.87444713583334,523.1689088
2022-07-18,Centre-Val de Loire,83.00816633116666,1464.29162825
2022-07-25,Centre-Val de Loire,106.73755286966667,952.1374027500001
2022-08-01,Centre-Val de Loire,68.41276334116667,375.75251318000005
2022-08-08,Centre-Val de Loire,27.065064415,843.88185655
2022-08-15,Centre-Val de Loire,17.8321777145,423.131170665
2022-08-22,Centre-Val de Loire,124.55938110266668,336.473755045
2022-08-29,Centre-Val de Loire,44.969429334333334,536.9928401
2022-09-05,Centre-Val de Loire,28.931933496499997,740.87625862
2022-09-12,Centre-Val de Loire,57.80267132166667,2432.12669685
2022-09-19,Centre-Val de Loire,134.10942537666668,2305.200299775
2022-09-26,Centre-Val de Loire,206.86120540000002,3058.2152648799997
2022-10-03,Centre-Val de Loire,167.30096244666666,3433.57263325
2022-10-10,Centre-Val de Loire,185.93690122816668,4141.1855957650005
2022-10-17,Centre-Val de Loire,184.772962055,1733.5646727800001
2022-10-24,Centre-Val de Loire,270.917315665,1391.61392405
2022-10-31,Centre-Val de Loire,154.749837935,1886.201039475
2022-11-07,Centre-Val de Loire,141.1583973415,3144.10737084
2022-11-14,Centre-Val de Loire,272.1703165055,4354.9196787
2022-11-21,Centre-Val de Loire,436.93267111666665,4139.17405894
2022-11-28,Centre-Val de Loire,817.9612133133334,5546.942255200001
2022-12-05,Centre-Val de Loire,1843.6457428883332,10942.680094
2022-12-12,Centre-Val de Loire,2951.8294954333337,14625.43216
2022-12-19,Centre-Val de Loire,4337.153359166667,16383.3859335
2022-12-26,Centre-Val de Loire,2816.828065483333,21471.259505
2023-01-02,Centre-Val de Loire,1476.8690944633333,13410.3979605
2023-01-09,Centre-Val de Loire,744.893370195,7561.33673975
2023-01-16,Centre-Val de Loire,579.18295825,5921.0979474
2023-01-23,Centre-Val de Loire,692.6821030983333,8087.797619049999
2023-01-30,Centre-Val de Loire,767.9430775233333,7829.7577596
2023-02-06,Centre-Val de Loire,831.0346991833334,8496.89376015
2023-02-13,Centre-Val de Loire,1073.5956138266667,7177.10174835
2023-02-20,Centre-Val de Loire,730.1695110300001,3882.7901915499997
2023-02-27,Centre-Val de Loire,499.56779682,5878.5224039
2023-03-06,Centre-Val de Loire,498.4201512866666,7300.038058300001
2023-03-13,Centre-Val de Loire,593.5915655916666,8713.84665505
2023-03-20,Centre-Val de Loire,580.8786991366667,7595.52947075
2023-03-27,Centre-Val de Loire,542.4867015683334,5492.947944699999
2023-04-03,Centre-Val de Loire,342.617429575,9851.7843401
2023-04-10,Centre-Val de Loire,386.11208131566667,3139.8042965000004
2023-04-17,Centre-Val de Loire,275.66373223066665,7540.7478952500005
2023-04-24,Centre-Val de Loire,133.48147904383333,3433.40611355
2023-05-01,Centre-Val de Loire,76.96296841783332,3945.07799135
2023-05-08,Centre-Val de Loire,94.52773974483334,2705.2207486750003
2023-05-15,Centre-Val de Loire,122.64229212333333,3841.7084856750002
2023-05-22,Centre-Val de Loire,145.66885010533332,2483.391463235
2023-05-29,Centre-Val de Loire,78.25017014583334,1521.98421645
2023-06-05,Centre-Val de Loire,58.41726507833334,603.07017545
2023-06-12,Centre-Val de Loire,67.79917418766667,899.17370066
2023-06-19,Centre-Val de Loire,88.51741847816668,574.05281285
2023-06-26,Centre-Val de Loire,47.90830815616667,1041.322124215
2023-07-03,Centre-Val de Loire,6.9213732005,698.6460309849999
2023-07-10,Centre-Val de Loire,45.81163168700001,1110.38961037
2023-07-17,Centre-Val de Loire,62.59679808816666,317.25888325
2023-07-24,Centre-Val de Loire,56.80166257216666,188.442211055
2023-07-31,Centre-Val de Loire,85.3114006865,600.3794219399999
2023-08-07,Centre-Val de Loire,85.4070713325,809.704730415
2023-08-14,Centre-Val de Loire,67.5130915615,1045.29616725
2023-08-21,Centre-Val de Loire,100.37032267783333,1360.33752342
2023-08-28,Centre-Val de Loire,51.265169625999995,927.8811220599999
2023-09-04,Centre-Val de Loire,146.40193220233334,2730.05148007
2023-09-11,Centre-Val de Loire,87.45892130133332,4136.40690875
2023-09-18,Centre-Val de Loire,198.13113975333331,3502.53807105
2023-09-25,Centre-Val de Loire,187.226688559,3404.1953923600004
2023-10-02,Centre-Val de Loire,199.894291865,5554.0039324
2023-10-09,Centre-Val de Loire,105.393183911,4216.816362255
2023-10-16,Centre-Val de Loire,196.18574929933334,3264.41467676
2023-10-23,Centre-Val de Loire,268.2170166441667,2958.83754405
2023-10-30,Centre-Val de Loire,238.56905360616668,5783.05281397
2023-11-06,Centre-Val de Loire,154.45743029433334,4726.31291215
2023-11-13,Centre-Val de Loire,139.40309564366666,5512.5884482500005
2023-11-20,Centre-Val de Loire,453.5062477166666,3378.33202327
2023-11-27,Centre-Val de Loire,276.70167689466666,8286.308453
2023-12-04,Centre-Val de Loire,297.86901003833333,9116.64044715
2023-12-11,Centre-Val de Loire,668.4292803216666,8392.039105349999
2023-12-18,Centre-Val de Loire,612.7175506716666,7241.05547025
2023-12-25,Centre-Val de Loire,608.2786245306667,6957.125370899999
2024-01-01,Centre-Val de Loire,727.9557475833334,10925.3654093
2024-01-08,Centre-Val de Loire,605.9625457066667,8188.23374225
2024-01-15,Centre-Val de Loire,1133.814783495,9404.99193035
2024-01-22,Centre-Val de Loire,1868.0055989133332,15963.601890499998
2024-01-29,Centre-Val de Loire,1767.7781643866665,14735.364847
2024-02-05,Centre-Val de Loire,1947.8141166266666,17665.234228
2024-02-12,Centre-Val de Loire,1818.3579024916664,14857.32577295
2024-02-19,Centre-Val de Loire,1250.7670283666666,10135.819038
2024-02-26,Centre-Val de Loire,761.0134596183334,12200.7380209
2024-03-04,Centre-Val de Loire,524.6044951016667,7378.2153155
2024-03-11,Centre-Val de Loire,538.8558305783333,7666.27906975
2024-03-18,Centre-Val de Loire,223.83472403899998,5222.627595785
2024-03-25,Centre-Val de Loire,189.73063887166666,5356.164383335
2024-04-01,Centre-Val de Loire,152.93505420833333,4639.7524527
2024-04-08,Centre-Val de Loire,186.49609924499998,2758.38380185
2024-04-15,Centre-Val de Loire,209.81826071999998,4634.50844215
2024-04-22,Centre-Val de Loire,209.93181001833332,3418.10217806
2024-04-29,Centre-Val de Loire,173.34879002749997,4102.56410255
2024-05-06,Centre-Val de Loire,81.35126817,2302.737855795
2024-05-13,Centre-Val de Loire,86.75994644283332,2408.25688075
2024-05-20,Centre-Val de Loire,224.418745231,3675.8360302300002
2024-05-27,Centre-Val de Loire,113.35979583633333,3421.26075661
2024-06-03,Centre-Val de Loire,256.1348832731667,4594.4155462
2024-06-10,Centre-Val de Loire,116.42777756,3044.446787035
2024-06-17,Centre-Val de Loire,300.5628958483333,3575.0599645300003
2024-06-24,Centre-Val de Loire,107.80485733366667,3586.8772148999997
2024-07-01,Centre-Val de Loire,229.10726809233333,4432.90043292
2024-07-08,Centre-Val de Loire,137.44140753833332,1881.073070505
2024-07-15,Centre-Val de Loire,213.04513372683334,1421.049544375
2024-07-22,Centre-Val de Loire,113.98338589233333,2152.847136715
2024-07-29,Centre-Val de Loire,65.94285694516667,1373.28339575
2024-08-05,Centre-Val de Loire,81.24896322483333,2433.3719583
2024-08-12,Centre-Val de Loire,105.15199688883332,1647.11351767
2024-08-19,Centre-Val de Loire,98.96296764966667,2904.35280645
2024-08-26,Centre-Val de Loire,75.76516716799999,2553.78895746
2024-09-02,Centre-Val de Loire,85.85912613949999,2738.8454177549997
2024-09-09,Centre-Val de Loire,192.59712238199998,6325.14346222
2024-09-16,Centre-Val de Loire,122.01521679399998,8603.00122515
2024-09-23,Centre-Val de Loire,213.53402639883333,6044.660746269999
2024-09-30,Centre-Val de Loire,108.93774017,8214.97575315
2024-10-07,Centre-Val de Loire,155.61426323233334,6695.9762631
2024-10-14,Centre-Val de Loire,141.02190425283334,6060.72476665
2024-10-21,Centre-Val de Loire,136.25965427050002,2917.79661017
2024-10-28,Centre-Val de Loire,170.70340554416666,5141.625690835
2024-11-04,Centre-Val de Loire,65.3456029915,4308.11260745
2024-11-11,Centre-Val de Loire,225.33195656166666,5422.9392227
2024-11-18,Centre-Val de Loire,278.09838344016663,6497.22752015
2024-11-25,Centre-Val de Loire,306.6655143755,5574.077153300001
2024-12-02,Centre-Val de Loire,400.2947560983334,7171.7792764
2024-12-09,Centre-Val de Loire,641.17583105,6084.8320361450005
2024-12-16,Centre-Val de Loire,1644.5891029499999,8429.513157
2024-12-23,Centre-Val de Loire,3067.5440161499996,14677.4506945
2024-12-30,Centre-Val de Loire,3671.9427326333334,11438.91044095
2025-01-06,Centre-Val de Loire,3365.9859432999997,15928.21331295
2025-01-13,Centre-Val de Loire,3580.033450733333,14996.2406017
2025-01-20,Centre-Val de Loire,5171.653791233333,20326.794114649998
2025-01-27,Centre-Val de Loire,4419.039388316667,23174.62238
2025-02-03,Centre-Val de Loire,3311.7920112333336,17943.440204
2025-02-10,Centre-Val de Loire,2777.7876790166665,12880.0917957
2025-02-17,Centre-Val de Loire,1502.3685210833335,11554.49522875
2025-02-24,Centre-Val de Loire,807.3891305983334,5012.80216515
2025-03-03,Centre-Val de Loire,669.4483103516667,6984.89010985
2025-03-10,Centre-Val de Loire,550.55538307,7044.025157
2025-03-17,Centre-Val de Loire,509.82266536333333,4577.88347205
2025-03-24,Centre-Val de Loire,326.8323770183334,4745.25474525
2025-03-31,Centre-Val de Loire,262.6518658485,4922.43051065
2025-04-07,Centre-Val de Loire,208.08322409833332,3816.79389315
2025-04-14,Centre-Val de Loire,233.18745612066667,2000.0
2025-04-21,Centre-Val de Loire,134.96216286316667,3210.09641955
2025-04-28,Centre-Val de Loire,135.689044735,1383.8748496
2025-05-05,Centre-Val de Loire,84.64808645833334,1783.72352285
2025-05-12,Centre-Val de Loire,157.91997903849997,1929.26045015
2025-05-19,Centre-Val de Loire,153.52676540516666,1930.0361882
2025-05-26,Centre-Val de Loire,50.690084912,2154.6961326
2025-06-02,Centre-Val de Loire,76.53630125950001,2901.275704485
2025-06-09,Centre-Val de Loire,84.31592396250001,1797.3856209
2025-06-16,Centre-Val de Loire,80.2502799555,1698.7542469
2025-06-23,Centre-Val de Loire,77.07620873399999,1084.47488585
2025-06-30,Centre-Val de Loire,105.12188531616668,1586.641637605
2025-07-07,Centre-Val de Loire,98.1280903015,1452.5139665
2025-07-14,Centre-Val de Loire,38.938684988,1214.2857143
2025-07-21,Centre-Val de Loire,81.2304112985,1547.9876161
2025-07-28,Centre-Val de Loire,78.71604551566666,534.35114505
2025-08-04,Centre-Val de Loire,34.33562875283334,938.08630395
2025-08-11,Centre-Val de Loire,35.979249769666666,768.04915515
2025-08-18,Centre-Val de Loire,36.29058540366667,1025.64102565
2025-08-25,Centre-Val de Loire,46.568081301333336,512.44509515
2025-09-01,Centre-Val de Loire,67.86800066433334,1940.1330377
2025-09-08,Centre-Val de Loire,91.65989564016667,5183.3744776
2025-09-15,Centre-Val de Loire,186.0324782826667,4925.84745765
2025-09-22,Centre-Val de Loire,420.1306527919999,5956.6787005
2025-09-29,Centre-Val de Loire,305.09578179166664,5416.7782091
2025-10-06,Centre-Val de Loire,416.8277909016667,3215.6368222
2019-12-30,Corse,541.052331255,10582.010582
2020-01-06,Corse,1507.747949535,16058.394161
2020-01-13,Corse,1805.55555557,24390.243902
2020-01-20,Corse,1117.326159135,52898.550725
2020-01-27,Corse,1876.7210573500001,15324.165029
2020-02-03,Corse,1492.55588655,9497.2067039
2020-02-10,Corse,1195.761896,17073.170732
2020-02-17,Corse,2297.1266523,16321.243523
2020-02-24,Corse,1730.0969331000001,8872.9016787
2020-03-02,Corse,900.6225859599999,7631.5789474
2020-03-09,Corse,1054.0906944449998,6949.1525424
2020-03-16,Corse,1120.77413034,362.31884058
2020-03-23,Corse,65.530799475,645.16129032
2020-03-30,Corse,0.0,854.7008547
2020-04-06,Corse,97.08737864,483.09178744
2020-04-13,Corse,0.0,819.67213115
2020-04-20,Corse,144.50867052,0.0
2020-04-27,Corse,234.19203747,0.0
2020-05-04,Corse,0.0,0.0
2020-05-11,Corse,95.23809524,452.48868778
2020-05-18,Corse,0.0,0.0
2020-05-25,Corse,0.0,0.0
2020-06-01,Corse,0.0,0.0
2020-06-08,Corse,0.0,0.0
2020-06-15,Corse,0.0,0.0
2020-06-22,Corse,0.0,0.0
2020-06-29,Corse,0.0,0.0
2020-07-06,Corse,146.62756598,0.0
2020-07-13,Corse,0.0,316.4556962
2020-07-20,Corse,38.4615384615,0.0
2020-07-27,Corse,0.0,0.0
2020-08-03,Corse,40.716612378,103.73443983
2020-08-10,Corse,0.0,0.0
2020-08-17,Corse,0.0,0.0
2020-08-24,Corse,94.51795841,0.0
2020-08-31,Corse,154.79876161,0.0
2020-09-07,Corse,112.73957159,0.0
2020-09-14,Corse,0.0,0.0
2020-09-21,Corse,0.0,686.49885584
2020-09-28,Corse,72.463768115,114.41647597
2020-10-05,Corse,0.0,327.15376227
2020-10-12,Corse,0.0,0.0
2020-10-19,Corse,0.0,124.37810945
2020-10-26,Corse,0.0,0.0
2020-11-02,Corse,0.0,0.0
2020-11-09,Corse,0.0,281.69014085
2020-11-16,Corse,82.236842105,0.0
2020-11-23,Corse,0.0,0.0
2020-11-30,Corse,78.6163522,131.92612137
2020-12-07,Corse,80.775444265,0.0
2020-12-14,Corse,76.10350076,140.25245442
2020-12-21,Corse,0.0,0.0
2020-12-28,Corse,67.56756757,295.85798817
2021-01-04,Corse,0.0,141.04372355
2021-01-11,Corse,0.0,141.04372355
2021-01-18,Corse,0.0,125.78616352
2021-01-25,Corse,0.0,254.45292621
2021-02-01,Corse,0.0,222.46941046
2021-02-08,Corse,0.0,110.37527594
2021-02-15,Corse,69.541029205,0.0
2021-02-22,Corse,146.665720435,0.0
2021-03-01,Corse,0.0,0.0
2021-03-08,Corse,0.0,232.01856148
2021-03-15,Corse,136.903378635,205.76131687
2021-03-22,Corse,0.0,0.0
2021-03-29,Corse,131.873401535,0.0
2021-04-05,Corse,68.11989101,0.0
2021-04-12,Corse,0.0,149.25373134
2021-04-19,Corse,0.0,0.0
2021-04-26,Corse,0.0,0.0
2021-05-03,Corse,0.0,0.0
2021-05-10,Corse,0.0,128.04097311
2021-05-17,Corse,0.0,0.0
2021-05-24,Corse,0.0,0.0
2021-05-31,Corse,0.0,334.44816054
2021-06-07,Corse,49.3096646945,0.0
2021-06-14,Corse,0.0,0.0
2021-06-21,Corse,81.03674540649999,0.0
2021-06-28,Corse,0.0,0.0
2021-07-05,Corse,0.0,110.49723757
2021-07-12,Corse,66.312997345,0.0
2021-07-19,Corse,96.6362725955,0.0
2021-07-26,Corse,0.0,0.0
2021-08-02,Corse,31.075201989,0.0
2021-08-09,Corse,29.0866783015,0.0
2021-08-16,Corse,0.0,0.0
2021-08-23,Corse,146.092037985,0.0
2021-08-30,Corse,0.0,0.0
2021-09-06,Corse,43.6681222705,0.0
2021-09-13,Corse,41.4250207125,0.0
2021-09-20,Corse,43.936731107,0.0
2021-09-27,Corse,0.0,162.46953696
2021-10-04,Corse,53.19148936,0.0
2021-10-11,Corse,51.44032922,0.0
2021-10-18,Corse,153.66354076,257.06940874
2021-10-25,Corse,53.53319058,0.0
2021-11-01,Corse,0.0,0.0
2021-11-08,Corse,0.0,0.0
2021-11-15,Corse,117.647058825,0.0
2021-11-22,Corse,117.044005275,55.463117027
2021-11-29,Corse,118.513009065,110.61946903
2021-12-06,Corse,133.155792275,58.445353594
2021-12-13,Corse,56.81818182,57.240984545
2021-12-20,Corse,200.16606609000002,0.0
2021-12-27,Corse,263.49877581,62.893081761
2022-01-03,Corse,424.34937098,1688.3116883
2022-01-10,Corse,418.69630913500004,2625.8205689
2022-01-17,Corse,144.50867052,1986.3013699
2022-01-24,Corse,358.99488644,5377.9069767
2022-01-31,Corse,878.858153845,9201.1412268
2022-02-07,Corse,658.2648508550001,10881.801126
2022-02-14,Corse,872.930813965,16927.260367
2022-02-21,Corse,678.79617746,14021.164021
2022-02-28,Corse,634.109167115,5722.8915663
2022-03-07,Corse,1130.43327583,11017.49838
2022-03-14,Corse,2528.1005544,12016.293279
2022-03-21,Corse,3286.01832035,10521.622827
2022-03-28,Corse,3318.647949,10807.174888
2022-04-04,Corse,3541.2630568000004,10326.859308
2022-04-11,Corse,2578.2536411,7934.1317365
2022-04-18,Corse,1986.3309284,4414.893617
2022-04-25,Corse,1350.10503075,3622.6930964
2022-05-02,Corse,425.93313252999997,1820.8302986
2022-05-09,Corse,344.8399251445,600.6006006
2022-05-16,Corse,189.15510719,405.67951318
2022-05-23,Corse,194.198078345,264.37541309
2022-05-30,Corse,29.1205591145,68.166325835
2022-06-06,Corse,82.69018743,203.25203252
2022-06-13,Corse,66.7948153475,190.59720457
2022-06-20,Corse,25.0878073255,461.09510086
2022-06-27,Corse,0.0,57.670126874
2022-07-04,Corse,0.0,55.34034311
2022-07-11,Corse,64.30868167,0.0
2022-07-18,Corse,0.0,0.0
2022-07-25,Corse,19.638648861,259.33609959
2022-08-01,Corse,90.48899773299999,0.0
2022-08-08,Corse,86.306098965,0.0
2022-08-15,Corse,20.325203252,0.0
2022-08-22,Corse,179.314853315,0.0
2022-08-29,Corse,162.569710455,135.31799729
2022-09-05,Corse,0.0,132.45033113
2022-09-12,Corse,121.654501215,0.0
2022-09-19,Corse,44.9236298295,43.821209465
2022-09-26,Corse,49.0677134445,190.6577693
2022-10-03,Corse,32.362459547,307.15225976
2022-10-10,Corse,47.4833808165,87.950747581
2022-10-17,Corse,343.337312715,282.61893547
2022-10-24,Corse,130.8108520775,488.75855327
2022-10-31,Corse,57.53739931,208.98641588
2022-11-07,Corse,104.60251046,490.19607843
2022-11-14,Corse,355.96933186999996,1371.2544439
2022-11-21,Corse,276.05071550499997,2078.7262273
2022-11-28,Corse,724.54135445,3183.7360951
2022-12-05,Corse,1349.4377717,7142.8571429
2022-12-12,Corse,3412.84949875,18976.618096
2022-12-19,Corse,4000.4854938,20665.171898
2022-12-26,Corse,3641.2334770999996,18837.297093
2023-01-02,Corse,2231.01820665,12659.340659
2023-01-09,Corse,1475.0072421,9054.5272636
2023-01-16,Corse,1855.2331519,9042.5531915
2023-01-23,Corse,1247.497769095,9618.7175043
2023-01-30,Corse,3344.6655617,11229.508197
2023-02-06,Corse,2852.5404716499997,11087.866109
2023-02-13,Corse,3546.6813275,16688.918558
2023-02-20,Corse,2995.5070688,14684.98342
2023-02-27,Corse,1371.96572893,8443.9723845
2023-03-06,Corse,1197.96409885,5199.7810619
2023-03-13,Corse,334.64218251,3621.1699164
2023-03-20,Corse,550.020542935,3474.6760895
2023-03-27,Corse,292.508378546,2290.8897176
2023-04-03,Corse,291.73830493,3392.4843424
2023-04-10,Corse,187.76434705600002,3442.7966102
2023-04-17,Corse,514.729502465,1548.1651376
2023-04-24,Corse,232.1556526345,614.25061425
2023-05-01,Corse,0.0,519.81806368
2023-05-08,Corse,355.302153,993.5710111
2023-05-15,Corse,300.699899665,129.44983819
2023-05-22,Corse,0.0,311.52647975
2023-05-29,Corse,208.8835534205,301.93236715
2023-06-05,Corse,0.0,302.11480363
2023-06-12,Corse,113.058224985,126.8230818
2023-06-19,Corse,37.565740045,66.711140761
2023-06-26,Corse,0.0,200.93770931
2023-07-03,Corse,60.140495027,65.402223676
2023-07-10,Corse,163.42418461900002,57.670126874
2023-07-17,Corse,58.51375073,162.42555495
2023-07-24,Corse,113.3640711375,531.6007088
2023-07-31,Corse,0.0,112.61261261
2023-08-07,Corse,0.0,172.91066282
2023-08-14,Corse,50.729947579,152.67175573
2023-08-21,Corse,0.0,275.78599007
2023-08-28,Corse,38.1970970205,317.0577045
2023-09-04,Corse,378.15569775,125.47051443
2023-09-11,Corse,69.01567118599999,109.46907499
2023-09-18,Corse,145.831650919,0.0
2023-09-25,Corse,42.33700254,94.384143464
2023-10-02,Corse,122.903734571,47.348484848
2023-10-09,Corse,75.88456741,328.7928605
2023-10-16,Corse,80.19246190850001,1131.3330054
2023-10-23,Corse,50.916496945,0.0
