date_semaine,region,annee,taux_ias,taux_ias_std,taux_ias_min,taux_ias_max,urgences_grippe,sos_medecins,vacc_moins_65_risque,vacc_65_plus,vacc_65_74,vacc_75_plus,mois,semaine_annee,jour_annee,saison,annee_epidemio
2020-11-09,Centre-Val de Loire,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,143.95480459783332,58.13234384666666,41.300000000000004,62.18333333333334,,,11,46,314,hiver,2021
2020-11-09,Corse,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,0.0,281.69014085,34.5,54.95,,,11,46,314,hiver,2021
2020-11-09,Grand Est,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,67.1866693113,66.151834706,41.010000000000005,60.529999999999994,,,11,46,314,hiver,2021
2020-11-09,Guadeloupe,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,0.0,0.0,17.2,27.5,,,11,46,314,hiver,2021
2020-11-09,Guyane,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,60.938452163,0.0,14.0,21.9,,,11,46,314,hiver,2021
2020-11-09,Hauts-de-France,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,91.086016024,322.6480397,43.059999999999995,61.74000000000001,,,11,46,314,hiver,2021
2020-11-09,Mayotte,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,239.23444976,0.0,,,,,11,46,314,hiver,2021
2020-11-09,Normandie,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,175.40692058020002,86.94140149666667,43.54,62.839999999999996,,,11,46,314,hiver,2021
2020-11-09,Nouvelle-Aquitaine,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,38.72150784116666,552.3206265599999,40.699999999999996,61.18333333333334,,,11,46,314,hiver,2021
2020-11-09,Occitanie,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,25.41300164638462,81.3275546275,37.80769230769231,58.79230769230769,,,11,46,314,hiver,2021
